STU_ID,UWFGPA1stYear,Prior_Hours,StartMajor,ReStartMajor,Gender,Ethnicity,ReEthnicity,County,ReCounty,FirstMathCrs,ReFirstMathCrs,FirstMathCrsGrade,UWFHour1stTerm,UWFGPA1stTerm,Drop1stYear,GPA_HIGHSCHOOL
EE18A812AD90A8E647BA5D5F0429BD9946D373A2,3.7125,0,Biomedical Sciences,Biomedical Sciences,F,Hispanic,Hispanic,NUSA,Others,NoAttempt,NoAttempt,NoAttempt,16,3.7125,Dropped,3.5
EE758DD547CF652647F7A99BE12A587B11E56FF6,3.8875,5.5,Natural Science,Natural Science,F,Non-Resident Alien,Others,NUSA,Others,MAC1105C,MAC1105C,A,16,3.8875,Dropped,3.8
EEB0DAE0345D4DE1E0F26DB0F0073BA86B0ACD25,3.186206897,6,Computer Engineering,Computer Engineering,M,African American,African American,OSCE,Others,MAC1147,MAC1147,C+,14,2.871428571,Retained,3.76
EEF0922E261DC482EF99B0C6E256888A9929B6D8,3.425,3,Software Engineering,Software Engineering,M,Asian,Asian,ESCA,ESCA,MAC1105C,MAC1105C,B+,13,3.484615385,Retained,3.4
EF1D5A1B089066DF9FA40CFF3FF4934C5744A507,1.225,24,Biomedical Sciences,Biomedical Sciences,F,African American,African American,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,12,1.225,Dropped,4.08
EFBD136CAF88A324C5CCAE2F1B89202893F33E53,3.238235294,25,Biomedical Sciences,Biomedical Sciences,M,White,White,OKAL,OKAL,MAC1147,MAC1147,A,15,3.613333333,Retained,3.59
EFC27E10FF85C6933E34592384A411F6F18BACF0,3.792105263,24,Computer Science,Computer Science,M,White,White,PINE,Others,MAC1147,MAC1147,A,16,4,Retained,3.65
EFF8EB829AF2FB616071B957914BC7EA181E147F,3.28,25,Biology,Biology,F,Hispanic,Hispanic,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,13,3.476923077,Retained,3.72
F02AAA9B1FC3FBBD971D9DDE078ABA22D2356327,3.327027027,0,Chemistry,Chemistry,F,White,White,OKAL,OKAL,MAC1147,MAC1147,A,14,3.871428571,Retained,3.76
F03E361B60400C4DC03D5B788855EF6D0791D0C9,2.941666667,6,Electrical Engineering,Electrical Engineering,M,Asian,Asian,ALAC,Others,MAC1147,MAC1147,B-,14,2.985714286,Retained,3.18
F068E04D6C598009F6AF5C89823BA1A67C530C53,3.753571429,9,Mechanical Engineering,Mechanical Engineering,F,Hispanic,Hispanic,ESCA,ESCA,MAC1147,MAC1147,A,15,3.74,Retained,3.91
F11C2B8F4898C7F2E60F8E0C11879CDBBC7609CF,2.99,0,Computer Engineering,Computer Engineering,M,White,White,SANT,SANT,MAC1105C,MAC1105C,B,14,2.835714286,Retained,3.5
F121A62EB17A59991714FE7868829E883750E7FD,3.257692308,21,Electrical Engineering,Electrical Engineering,M,White,White,SANT,SANT,MAC1147,MAC1147,A,14,3.635714286,Retained,4.52
F19FDC98809FA63E2ECC871E8FFEE8C20533BBF9,1.686666667,6,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,MAC1147,MAC1147,F,10,0.6,Retained,3.09
F231869B067E19215E7BDCCCEF90AA584AC47AD7,3.428571429,0,Marine Biology,Marine Biology,F,White,White,ESCA,ESCA,MAC1105C,MAC1105C,B+,14,3.078571429,Retained,3.65
F2AA6BAB1587077D49FA4FF859FB8F2E025B4464,2.939285714,0,Engineering,Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,B-,14,2.985714286,Retained,3.76
F2EF73652BF609C003E9D693A5BB4DDCB4C19821,0,0,Environmental Management,Environmental Management,M,White,White,OKAL,OKAL,MAC1147,MAC1147,W,3,0,Dropped,2.47
F34235438E1E761C6B37FFDBA5486113B26D0444,1,3,Cybersecurity,Cybersecurity,M,Hispanic,Hispanic,BROW,Others,MAC1147,MAC1147,W,6,0.5,Dropped,3.2
F3520007A6D9E96982D61FE69AE16733A474630D,2.628571429,0,Marine Biology,Marine Biology,F,Hispanic,Hispanic,ESCA,ESCA,MAC1147,MAC1147,C,14,2.628571429,Dropped,3.57
F392244C232C01EA7B8B893634C14F7513043213,2.873913043,9,Biology,Biology,F,White,White,SANT,SANT,MAC1105C,MAC1105C,B+,8,3.1625,Retained,3.5
F3C1219C1A3BD25F6AE2387E5AD0376562BF4C3A,3.218181818,15,Mechanical Engineering,Mechanical Engineering,M,White,White,SANT,SANT,MAC1147,MAC1147,A-,12,3.225,Retained,3.9
F3E801F6974F9436C826D0AD971E283E0F1D7D46,3.694444444,16,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,MAC1147,MAC1147,A,12,3.666666667,Retained,3.68
F41B20573C8574E7EB517BDFCA4A08FDDD80E3D2,3.553333333,9,Biomedical Sciences,Biomedical Sciences,M,Hispanic,Hispanic,ORAN,ORAN,MAC1147,MAC1147,A-,14,3.7,Retained,4.57
F43FDA6772D56C8653B3C9F6F7C76592479CEC65,2.745454545,12,Biomedical Sciences,Biomedical Sciences,M,White,White,PALM,Others,MAC1147,MAC1147,C,12,2.775,Retained,3.05
F465A9424BD4BC811E88A1B60C2CE3803135BA49,3.673469388,36,Biology,Biology,M,Asian,Asian,WALT,WALT,NoAttempt,NoAttempt,NoAttempt,17,3.564705882,Retained,4.25
F4756568FE5CCD0716621499CD77A3257974DDFE,0.853846154,12,Computer Engineering,Computer Engineering,M,Hispanic,Hispanic,OKAL,OKAL,MAC1105C,MAC1105C,F,13,0.853846154,Dropped,3.1
F4B91A18CAC509F882427A082CA5BCA2D15E467D,3.296,28,Biomedical Sciences,Biomedical Sciences,M,Hispanic,Hispanic,ESCA,ESCA,MAC2312,MAC2312,B+,13,3.5,Retained,4.07
F4E00BFE46E1690391A3AA17D6626E5E7B6C8E81,1.873333333,18,Computer Engineering,Computer Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,D,15,1.873333333,Dropped,3.99
F51CDE909F6322A920DF262C6D55B56E3FB6EF2A,3.5825,7,Cybersecurity,Cybersecurity,M,White,White,SANT,SANT,MAC1105C,MAC1105C,A,13,3.7,Retained,3.31
F5670286A0082226E752BFA194D08334854319FD,2.734615385,20,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,C+,12,2.516666667,Retained,3.76
F594EAAED5063C75ABA3CA3DAD8F76BCD868119A,3.210714286,13,Engineering,Engineering,F,White,White,OKAL,OKAL,MAC1147,MAC1147,A,14,2.707142857,Retained,3.9
F5E27A0C72E1E08A6A05193E3CB1A1296DFB7665,3.919230769,48,Biology,Biology,F,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,12,3.825,Retained,5.25
F6031CEBE502CDDC0AA89E9B4238977BA1EE7826,3.785714286,0,Chemistry,Chemistry,M,White,White,NFLA,NFLA,MAC2311,MAC2311,A,14,3.935714286,Retained,3.91
F615B5478E0A382DC33836CA670E8DF72733F826,3.378571429,12,Engineering,Engineering,M,White,White,SANT,SANT,MAC1147,MAC1147,B+,14,3.321428571,Retained,4.18
F64000DB1B6E4455011822F1F7196EC38D11A97E,3.358333333,3,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,B+,12,3.358333333,Dropped,4.6
F69BE0F55374EB23660D7ADDD1377C67D2478A69,3.874193548,0,Electrical Engineering,Electrical Engineering,M,Asian,Asian,ESCA,ESCA,MAC1147,MAC1147,A,15,4,Retained,3.5
F6BB54007062A6662FF78A757A4A99F345D11892,3.608,32,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC2311,MAC2311,B+,13,3.476923077,Retained,4.7
F735F0F58001154A4FA40178831794E7AE11D328,3.470588235,10,Computer Science,Computer Science,F,Asian,Asian,NFLA,NFLA,MAC2312,MAC2312,A,16,3.38125,Retained,4.1
F77B8C23DFB885361C93D216511A100B38864190,2.6,0,Biomedical Sciences,Biomedical Sciences,F,White,White,SEMI,Others,MAC1147,MAC1147,C,15,2.6,Dropped,2.6
F7F833762DA6B4E011A90FD13A02E086E071F413,2.208695652,0,Biomedical Sciences,Biomedical Sciences,M,African American,African American,ESCA,ESCA,MAC1105C,MAC1105C,B-,10,3.09,Retained,3.47
F81F976F1235A0F51E6BED0EB94BF778EA097DC8,2.724,0,Computer Science,Computer Science,M,White,White,OSCE,Others,MAC1147,MAC1147,D,13,2.615384615,Retained,4.29
F851A90C9F75B7FEA7331E15B5F72A365264E9DC,2.404166667,60,Environmental Management,Environmental Management,F,White,White,ESCA,ESCA,MAC1147,MAC1147,C,13,2.415384615,Retained,4.6
F896C4D0EE397A387C18A4A7B0D20E245AEA3EC9,3.219354839,21,Marine Biology,Marine Biology,F,Hispanic,Hispanic,BROW,Others,MAC1147,MAC1147,A-,13,3.584615385,Retained,4.1
F8A674F3259AECF68482DCC6AEAC7F21F5387488,2.084615385,0,Biomedical Sciences,Biomedical Sciences,F,Two or More,Two or More,SANT,SANT,MAC1105C,MAC1105C,B,12,2.425,Retained,3.68
F9044F81762DF2663F5F6AEEB193693D65ACD73A,2.3,0,Mechanical Engineering,Mechanical Engineering,M,White,White,OKAL,OKAL,MAC1147,MAC1147,C-,10,1.28,Retained,3
F9123BE91C1319D18607893BF89CF5E9D35A5C75,3.909090909,15,Computer Science,Computer Science,F,Asian,Asian,ESCA,ESCA,MAC1147,MAC1147,A,13,3.769230769,Retained,4.33
F91ADFE51E70023C2D35CC9888B80F44A3300F43,4,0,Marine Biology,Marine Biology,M,White,White,BAY,BAY,MAC1105C,MAC1105C,A,12,4,Retained,3.8
F923BDA25782970D349E1DC5503A15CC1270A478,2.996428571,60,Cybersecurity,Cybersecurity,F,Two or More,Two or More,OKAL,OKAL,MAC1147,MAC1147,B,14,3.071428571,Retained,3.77
FA42FAA95735E273733E8874489EB2CA6F66AD58,0.99,38,Chemistry,Chemistry,M,White,White,SANT,SANT,MAC2311,MAC2311,W,10,0.99,Dropped,3.84
FA5379F011FE25926ABFDD526C440F0C610C922F,2.377142857,0,Cybersecurity,Cybersecurity,M,White,White,NFLA,NFLA,MAC1147,MAC1147,B+,13,3.392307692,Retained,2.6
FACDAA66620E2C7C74E73524DDB4FE12E3B245D3,2.422222222,0,Computer Science,Computer Science,M,African American,African American,HILL,HILL,MAC1105C,MAC1105C,B,14,2.642857143,Retained,4.56
FAE04DE9A0BF7E2629B0A56E1F51E7E535868518,0.871428571,11,Physics BA,Others,M,White,White,NFLA,NFLA,MAC1147,MAC1147,D+,14,0.871428571,Dropped,3.2
FB21AF878946B8D831934F222511A50D8F6C368F,0,1,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,MAC1147,MAC1147,NF,9,0.444444444,Dropped,3
FB2CDC455AB5ECC4B268B5F3A70490C58A46C2D8,3.252,3,Biomedical Sciences,Biomedical Sciences,M,White,White,ESCA,ESCA,NoAttempt,NoAttempt,NoAttempt,13,2.846153846,Retained,4.52
FB5C38D2B983AB7C45A1B8D4C86DFA72141F4D53,1.718181818,0,Biomedical Sciences,Biomedical Sciences,F,White,White,BAY,BAY,MAC1147,MAC1147,C-,11,1.718181818,Dropped,4.27
FBEF46F559D2827CA28BA7880F32DE8651848200,2.245454545,6,Marine Biology,Marine Biology,M,White,White,PALM,Others,MAC1105C,MAC1105C,NF,12,0,Retained,3.11
FBFB85D3EE54ADE7EEBFDBA1CCEBA235DA6A24AC,2.678571429,0,Biochemistry,Biochemistry,F,White,White,OKAL,OKAL,NoAttempt,NoAttempt,NoAttempt,14,2.771428571,Retained,3.4
FC0BE3B3DF72BC79712029265C8A9F26F5C4E1F2,3.482857143,36,Computer Science,Computer Science,F,African American,African American,BAY,BAY,MAC2311,MAC2311,B+,13,3.392307692,Retained,4.31
FC59BA7CFE971ECA668701DE8CA6A7A4EBAFFCC7,2.942857143,0,Marine Biology,Marine Biology,F,White,White,NFLA,NFLA,MAC1105C,MAC1105C,A,14,2.942857143,Dropped,3.5
FC6B23119800A5FABF5087A851D13C4D16BFA83D,3.414705882,0,Software Design & Development,Software Design & Development,F,White,White,SANT,SANT,MAC1105C,MAC1105C,B+,13,3.253846154,Retained,3.81
FD21B111BF39E9CB909D33A1BF46B507BD59DB29,2.696153846,22,Chemistry,Chemistry,M,White,White,SANT,SANT,MAC1147,MAC1147,C,14,3.15,Retained,3.9
FD2BA77401B1CC2F648669B5871C85325691BC41,3.393333333,19,Physics,Physics,M,White,White,ESCA,ESCA,MAC2312,MAC2312,B-,15,3.333333333,Retained,4.47
FD7FF9AA1CB7C0CB34C53A715E51B0586E5AC444,2.7,11,Chemistry,Chemistry,F,African American,African American,NFLA,NFLA,NoAttempt,NoAttempt,NoAttempt,14,2.414285714,Retained,4.08
FDB1FA0C0429265A1DAD0A238EC759E4132DB2F4,3.336,0,Computer Engineering,Computer Engineering,M,Non-Resident Alien,Others,NUSA,Others,MAC1105C,MAC1105C,A-,13,3.284615385,Retained,3.9
FDDE5320EE1F9E1ADE718C08213996664290297C,2.703703704,24,Electrical Engineering,Electrical Engineering,M,White,White,ESCA,ESCA,MAC1147,MAC1147,B-,14,2.757142857,Retained,4.17
FDF4FFFE79741AD578A0C5F85B763CA642C5AA2D,0,12,Biomedical Sciences,Biomedical Sciences,M,Hispanic,Hispanic,PINE,Others,MAC1147,MAC1147,C,15,2.8,Dropped,3.98
FDFF68C6AC479FB686D565C3F475A053B6255149,2.46,7,Electrical Engineering,Electrical Engineering,M,Hispanic,Hispanic,SANT,SANT,MAC2311,MAC2311,F,15,1.646666667,Retained,3.28
FE042F4C19A04F08C70917652A46C63A9F170697,3.636363636,0,Computer Science,Computer Science,M,White,White,SANT,SANT,MAC1147,MAC1147,A,14,3.785714286,Retained,2.68
FE6B710EF487532CD91DEFD3BFE09B3540937607,2.888461538,0,Marine Biology,Marine Biology,M,White,White,ESCA,ESCA,MAC1147,MAC1147,A-,14,3.064285714,Retained,3.11
FE93092EACA5592D3C83CE23CFCEC4E34DF3F248,3.421052632,0,Biomedical Sciences,Biomedical Sciences,F,White,White,ESCA,ESCA,MAC1105,MAC1105,B,13,3.246153846,Retained,3.5
FEB3B4FAB730B446A9310846F4A04E48B97DDDC1,2.220833333,8,Biology,Biology,M,White,White,SANT,SANT,MAC1105C,MAC1105C,NF,12,0.941666667,Retained,3.35
FED8823B45CCAD3F2F059EFE560BCBD922B7DCEF,1.713333333,12,Biomedical Sciences,Biomedical Sciences,F,White,White,POLK,Others,MAC1147,MAC1147,F,15,1.713333333,Dropped,3.96
FF43FE0A1F65C88418012662BD562AD8EA9D25A5,3.972727273,53,Biomedical Sciences,Biomedical Sciences,F,White,White,SANT,SANT,NoAttempt,NoAttempt,NoAttempt,12,3.925,Retained,4.08
FFAF490DD51B01245663DDEF4D5AC8A62BC16E78,3.1,3,Mechanical Engineering,Mechanical Engineering,F,White,White,ST J,Others,MAC1105C,MAC1105C,A-,14,3.421428571,Retained,3.79
FFDDBDA50FCB7144FBBBF78CDD8EA85030E2130B,3.663333333,3,Marine Biology,Marine Biology,F,White,White,LEON,Others,MAC1147,MAC1147,B,12,3.333333333,Retained,3.82
FFE61EAD7F73C7963580EDB5A5C708639C6865F6,3.67027027,25,Biomedical Sciences,Biomedical Sciences,F,White,White,LEON,Others,MAC1147,MAC1147,A,15,3.753333333,Retained,4.39
